,str0,int1,str2,str3,float4,float5,str6
12629,YXDPhBWrdMmp,889,ukBOerBxohbCcoK,nozeoDxmvmylOHasfeZ,0.37265550597199293,0.031307705631185234,RRRvEypQkephXZeMW
12630,ZqcoJxxujBGFbBCC,692,kJRjVnPQexVDzErdVdIZ,YFFsZKfNC,0.6258385779544899,0.12660178629612961,OIFJZCVePgkVOGqbJOxg
12631,rryrhmkMFiDmYq,233,WFoQyXkV,htAoOCDCsKWihMXgEebF,0.62181509228116,0.7563472942409866,hkpHgIepOdcbHjqvz
12632,lFhcLQGNni,147,sDtamncvSqqPIDtwogWB,TbkOB,0.8520416954777448,0.6944511765332143,dlfXIbDwhKboJ
12633,IpBYGaYwmAPxxg,325,FZUWFTcPYkpaWOYUDg,DDYuICIPIIlDQp,0.8294163234948689,0.9324039175998569,uQLmFm
12634,xtcDUpEEMayhqfZWE,941,CJJSfg,AVgWABUGsgnbBfEzKTLP,0.8619219108082148,0.07545008141589316,IMNOmdaYwhhqYA
12635,ByDLOHsLuZ,832,emVmThSnyTiS,hMukE,0.5032859594545346,0.37595371550992773,gCeiVDlQHt
12636,UGxUIrApoeN,160,sidkz,WLCyuEbIVvaQZ,0.6209641415269189,0.4107775024142941,zIQgcdrvhLxfXXKVoJp
12637,ibeJRKDyIQrE,913,ugvPzPSTW,QJoRFgAEgWGloHXddo,0.14136535544965578,0.46995889817047276,hdVTwrAtvvJ
12638,BlZpevwlUPeqRBi,121,KXAsfcwgVqED,gfgnE,0.562602834268893,0.7783176282502768,qyTwsWoQi
12639,fuUAZiCsMWB,285,MTtuBDNuX,oPawxgTgeXlNBuM,0.9111672127218299,0.7077800184133809,aCShzwiMQfGu
12640,SRZULvwZQVfxehW,988,HmvjeAtqyNdipxY,lhywoiwgYhBMPBdYAXG,0.13673456126508532,0.5009185107958106,GkwUeoTggz
12641,XdjjypspA,413,VTmJWbkVCszrafEN,JogAfN,0.9049246850453785,0.7400869352780576,NuhzbjLdGISUtOyOkb
12642,ortLkQtmjlWHxb,904,qULJslFFOYhI,xAgcni,0.5932067227027792,0.4682110999532437,LzUABTkM
12643,mVNCVVy,991,KKBIgjqUxnNv,PbRUxODHe,0.819402983015814,0.8265292268057711,Kymnuz
12644,RxVfLrhqBPpe,658,EGnftlajBcjAYLEzXiW,XquVrUTZhVvwCC,0.9052446111713266,0.8761392537661701,AvjhJ
12645,yUFFwxpd,92,gvDOMrnIAVOZgkooEwze,OOdkhjUEAjsNJ,0.7570168932156202,0.6401567366968561,ltQEnfduSVgKK
12646,RixOJFsleD,753,sEjGiAzpGzZKbwaFZavI,EsNIniHKSgx,0.3037921851706412,0.4863068139927542,JUcvcSkutfY
12647,KfYNfuvKNtWxn,226,ThEhpQTmctgpLYo,oykWmhVjZJjYKVAAs,0.1424879764731798,0.23367415958245974,IRMVZunEoSECikwaYqQ
12648,QJHpmq,524,KnVluSfz,edqVAxH,0.3901321540211672,0.7083772362080537,hSkMV
12649,JXOzPXhCKVe,212,IIBvlcOrCtba,okqBwbWNJVhLFn,0.9722441880998386,0.3085861641699126,KaLai
12650,VXmRSaB,186,LAxOWVPAfgrCRq,YikcQXaXzHCLQIB,0.47819646372637126,0.10811780417011019,ZtQlmY
12651,mGOwYHJWICmtx,328,zvJlnJ,YGFId,0.3502676359121004,0.866173286795401,zQPZsinTdyxsSIBjVvo
12652,tebjSDTdcnxuqSae,433,udurXqzEVQ,NYeOiJfOXs,0.23775283181922113,0.4370085109309778,EBoXyfabkLyKjE
12653,ZCOiRbKpfRmeZpPpdurK,907,GUAyexbeCjqNfXrFF,SQbEjvVXuQWTzfUaCA,0.739193061793614,0.6986204225762419,CaWSuyEgswVXDN
12654,Xfenc,551,alebCpsdexBqCnfMI,FCFFkdQNNOEcyhCwYj,0.35077879138500256,0.93001510619154,xwEjgN
12655,LZThiMtpcphC,17,ezxpPOSVANUBmqn,MTDMoAOIKSM,0.2586512509984773,0.4520551674558645,DAFpwxsv
12656,RFYscOzjOiuTYTJBzieG,423,POEzEwnevyAiJecHk,DZwxKmGRd,0.25544668880633137,0.8056435124841835,RBitHLUWhihRWUn
12657,aohHfi,853,wTUXlOWhXdm,nyybeQ,0.6561843913274014,0.9819852408579219,iaAiBSr
12658,XhSTiygdffruTd,348,XcRSBO,jYTtrSvsaVNyLe,0.8072772343322421,0.53636950997759,wSPxseftYQdomPbFwTc
12659,unPSSzYJYu,422,rNjVztlh,wnzyrkrBqIEmMzg,0.7469486472599103,0.23081943346826783,YjBKqyVPQlIHhJPSlbFv
12660,iljAwfi,576,TLeHED,eyuPnBACwGulOYFDKewO,0.3107055283091277,0.5401585768296477,fSFXUKpOCUwQigIsgCHn
12661,efTpnHHfshRA,994,eqgrj,mBwBLrnbEOsIrnUD,0.38322590986307115,0.9996482503353499,pXivjRSdgzqwLAOJmc
12662,MmLxxapM,627,STqkiJMFrfASpxGDmcU,OYBeecFkULPgt,0.6522627261836305,0.6573414811988927,jpeUogEdJBJEAJ
12663,GGHakODDRSqYoYVahcmy,529,sMHjpDBvZGaAarlSiB,kjzxlgqfgKHyLhwg,0.1335953220799958,0.19077893123375478,XkqavbTrenZ
12664,pdtyTpNy,762,jMOeES,YvWKBUhBNzGF,0.2569099978453857,0.5929284669559809,wrPTgUZUwchMu
12665,jmVEIxAlUMviPPFvq,14,KuFklF,aoyzTYjmKreCAUDqZx,0.008916944179459652,0.3831221679810225,oLcAnJPwSwIAYklByiCv
12666,gWQYjkHK,357,hrdhZafbACP,sRTcJa,0.23838561652971524,0.5472965653734763,LWuzNJlFgXgOxfYUNj
12667,SGKlqGxISEZIVkB,535,xpTpegXgoDFVg,ydddtDvEGGUdWSN,0.3594353177155014,0.9348083322765857,BSedmPKRmDX
12668,ogdpTUvefijNBYaew,523,wAUfABRLREEKkHWU,lXLyWhPnExzxF,0.07799520155768758,0.5721415289720561,wIUNffbIYN
12669,rEqnlbRvmXPLuCtvp,882,LPuWuUfNgLHsHQywYU,fSYzKmmDzkno,0.015892281270415975,0.8406416224588467,VkBOl
12670,fIzPwQyoCkXkTCB,450,eNucGcpmf,ElmKxmeumFnhYZXqmXey,0.006865618980383625,0.7402827506870429,gudEUefzGcALnGDcC
12671,MUaLLmXh,581,pPHOrCdngnEScEdVpr,TzZHadUPuPBeq,0.6057938429068009,0.4076119921087866,EwDkZOVchnYBj
12672,UsFFczKDFhPXmBIQqu,156,iFbJpQWvXjE,mVvAYYhSqciAlyBtg,0.9193762885308079,0.42722280710240035,VUTbLjhRzbpmKxjDV
12673,taJcYbZtRcIezpPe,759,KZJMuHEpct,BqTpShRMTiptNsN,0.12381422058923675,0.8698498158135098,OaALZjO
12674,BFTnGpeLHNqJNs,691,IOsCBBLFGFtz,GqQui,0.1418738190587454,0.6205381171109926,MhMCuYbUFoO
12675,eMQdUYWdVtTjjnHY,881,EVJqUWujVwBxxfyICQ,OypjSUqjtNbn,0.43518540533878336,0.9157237394367069,HKuHbOgRTsrreKF
12676,naTLFSuzXjDxn,250,TxfWRU,ZlGEffYKqJToPurJmMfj,0.887439395162018,0.3639025825090818,EUjPbw
12677,bDkkyrzjoYhTbwXU,924,htmVtaTCu,prdxpOXVFPyZLLm,0.4204254207140833,0.004921709210689684,WUOXylcSBWwm
12678,UOLwhmOQrGgi,195,LdLZCALxIYGUGNjqtCg,sUdYVbxCeiiJ,0.6657566755407921,0.8032901481331076,HKGdwLIxVlO
12679,LaClNobvNeyagI,263,AmsBvsNdhKGmcQxGsl,YypZqguUY,0.29553023100501197,0.08466943629709733,wsuLESj
12680,QdsJIMBMPepvDr,653,NmvXsDuyyxaG,VALYxWcHF,0.41553308255651333,0.6505170823446355,ithETNH
12681,wmNAZXGaF,247,MlIYpLCdUdUV,iBMUdvJBlGTs,0.14305004405807498,0.4507404160692565,mCFXptgNwqXz
12682,ellOQuWGaQiC,437,eApSCblnKdSIREInQt,gKZOyQy,0.7997421530088612,0.20750306744876834,iYHBm
12683,pbNcPxM,834,ArwWyYMduTUOKKGQXnh,cdAcIzxo,0.5325982785645017,0.15820538886788849,zrhyfzDrvCTaoWoy
12684,PHPpX,316,YzMFAYkIfmSHrYpyDB,sMnRGR,0.40801000076738847,0.2767977363427385,qtZvkFDvvaxzPk
12685,vIaFwmWsZWuBba,161,auJJuji,AbasKlqGpvtDy,0.3771684808302941,0.8337259576666786,QZtvdstFZhDhbLqZNxkL
12686,PRFcSDqp,123,XKfud,yRTJuC,0.6427268574782382,0.8006609612268865,UFuhlDbjeZtCn
12687,SGOmbAQzHuALIRWwZdl,136,UzpOobhTZeLkPFL,vWJfPirlhDmu,0.13708391702499456,0.04594326341387878,AizgA
12688,fYVywpm,838,uxSmtsrgHJeqyndvBCvs,LmGEqS,0.10096406968578131,0.7937184603007349,diUiHNbCGgC
12689,fInIlK,752,PYmcuTmKDXavGhry,bjKDbyFVoArRDLTmeSn,0.8239046739924811,0.8320831007532671,EKXJzwuSlRXOQZ
12690,MpvuGJRqKWDYVFM,922,NapvaGALqHDjjmEKIm,UGFUYiWQz,0.3525127541027214,0.43260628264998846,QNKNbNDEhSL
12691,hvPtXbZVxHcOGJCeeK,697,QVjbPlZBrjtE,wScRAddoCkQax,0.8549309786853672,0.16480776664839358,IFbTHORR
12692,cUSLbOFOCz,710,QzMJhsHc,MIuBgqJrivThQG,0.1951732365259493,0.3225768764348562,OZUzYLWggwlMAd
12693,wRsYPCaPHEvO,268,koXjaTwQot,BZbBdjDM,0.9566097856073732,0.06612968963885724,wuwIajDrLDHA
12694,iUbpKRImqzbgVK,131,dIGqdxOR,SZxWLWVKuWd,0.8064645033733758,0.4780981726407767,mIXxmjKFcAUbxLqDTOl
12695,uIipW,799,wBtLgjtybyDH,EKYgvtKl,0.8040480003470852,0.23216344107344677,xQiinAtHaVcsFMucZbhE
12696,zKslgTIb,896,mXvfITb,fYeiWpo,0.21794139353352004,0.04659540992825706,nTRQbL
12697,wedqvOBpNdD,733,CkawR,nFTkf,0.8165377125576021,0.8003357423714682,QNPDF
12698,YnJxOtMO,488,gsrQREbZ,zcFHPrSjaSCCFG,0.03698336272429725,0.4776678469862793,swFpikkcKShaHOwXtDwW
12699,eVVbWJwTPBflKCMRAoMz,294,pjDVqevWcrSdn,hGEfK,0.41525313528859986,0.7361460624039556,adCuMRgc
12700,JGMEBlEVQFgSkr,336,BHFdgxnYz,viqfcYdJ,0.4481867181325675,0.9783351700313669,WSWunIrT
12701,QzwSuqgSFIgrqOVvZCBS,195,MfWDSfnKDSxdIrygBlm,BJXuTJszEOaORCtC,0.8926264852204574,0.6136304905458738,oxnjLTXGLCMWDBfOWj
12702,zdEIbXSTCqaAe,56,HFXvlFHFljlEgTTPefj,jxKbO,0.5764977807676278,0.48133688772345906,tZfACQtYAsyLf
12703,jGeMSSf,75,kkgkNB,nFpGRO,0.015740637282036785,0.42327879428666504,YPZxW
12704,vrhwSmjKJluKHia,141,rCtLqdZwPXYjKhptqqtv,EzECAgpSc,0.42785607795588454,0.40372815055304334,WmRezUDS
12705,vMqJenneDH,314,adclZiVNYjpUtltK,AtdPa,0.17445598235658433,0.060767385207151414,OAqoeeiPWsrlmAzBR
12706,SPOjJBdKQ,516,ZISvMedhmlTvgIvxokX,vQigaclxwbVOsowh,0.9366837357199465,0.5898538371669342,MNnXkkayQ
12707,lLDbCFLaLH,689,wYUiVTmTRmuCTfX,OduYPHJd,0.25496029743859305,0.9644480001104058,OwALDGT
12708,BwaIAWZM,436,rgZJotCQrCYhRyUqltk,DoklNgDChJRAxxbs,0.05631968334462489,0.7115103166679775,XvEPwvTnsVW
12709,ZNYhtzVkvBuHJaNPW,109,yBXOmPHjtj,NSIvzaMAQOW,0.3761317383936025,0.5319389296779071,tBGMyhapeax
12710,fbdEXarqWGlUgaR,409,LxBtBZOwDQXDitBJhEJw,dXkmMYetlhUK,0.8177118902103258,0.3357103806738704,PUAVC
12711,wRUAlzNPVf,537,aCKCHjnXBzpjKlsqku,sVdUq,0.42009574649136416,0.5758023250219751,wqeVcDGxjvWlhND
12712,wXZBZBXftYBzQCtvOa,27,CogVEwXQYfkuWVZQXbDc,tyDrOGAi,0.17349293321353032,0.2723767787118787,igJBgrr
12713,XgUQM,140,zSTndpKZZygrssc,xrLOoGuMlUffvMGKsVe,0.04257060508800914,0.9658281090514139,guphlZT
12714,GMwWuVg,308,qUIcoIW,xjAPEPQLCFdCQqA,0.9751890412522304,0.8788860004167129,BxibmmGNwY
12715,AMdsThObDtNujsDwOT,470,iBNNmQhiepG,psfuWtko,0.8683660870038701,0.72502804234352,zKiDsgzEUtHg
12716,WhQTHLtowhy,616,gytKk,WZAQvBsrgAAW,0.6246984163504644,0.2000382303376016,DHDkW
12717,STLbsZV,786,PbWIoHSSqHorSZT,PayMQXDkJZCElUWa,0.8669670134011436,0.4929517914665119,JhHNl
12718,ozAsDsS,938,VWoQXvaVGJVoBZceY,gkkAo,0.8350792376121764,0.8088114622091446,Huuajdca
12719,LIAPTfeXMYxIxYonI,270,ZLMYcRyQ,GTqcj,0.08750838121684079,0.8605320676772444,SmBGkBOIknm
12720,xRTtnkQwplL,456,lNCCTNbZXBTQvogGtWuk,QWrEO,0.41609453490898063,0.7881739992035466,vRDUiRqcTnTOiLbwT
12721,DxTYkdXlEADDQiaLzcs,733,QMRclJyhKj,hucZbgrssMyoWjoTMUir,0.5208214973335124,0.4593382548516326,eesSRnJKUAlUzxOaHLn
12722,yViJqHudIgsWakwMbaLn,219,ShSpTDLXWfANlNHpBaIK,VWRwmcluwQMcnFA,0.07973969897156474,0.5582896325705908,nyRZEF
12723,nLCsaWmQCKOBlNLowL,543,LkCGYVqlhzjU,qXkRcNFUeWsAjIpzp,0.4552085882493351,0.1610194040501497,JIrIjW
12724,VfAnrETkKznQYxvVL,999,mdruNMcWfsUooUIyh,sIktQofrHCU,0.4452996661217302,0.5080082877160133,wqNyCB
12725,EzakOuMAT,59,nffTfjbSjfqMFdvYN,HdLqAZi,0.7051094911891368,0.30688371375866164,mZxdnzkYg
12726,sJpTquwgdZ,969,tqDXTLIlQPDvWTxqvX,xzxyUwYiRyrTdfssCIXp,0.22371752532289735,0.9868347220629474,tounfzyuEFUazjFtA
12727,jRpCvjvKR,871,RmAnLVli,ktLRgbiLgRjOmdTO,0.39175232694003603,0.9307809876332495,fLTnoTKQIkxdk
12728,wvOITNZwFbUGYonm,321,rgAHkKqzYefUtx,ArEWsPytVt,0.39508534674270335,0.9369754805793781,AcvHhWIgd
12729,JgBmTLOuyiz,511,ZxFuodv,dVXhOkWQOUSIJfehEGZx,0.38792343923965433,0.10082085655585937,DLOlXBi
12730,FlGJxAMplEhz,352,WtcieElbx,guWcTIixVnxDJYT,0.9032966433519721,0.024676715324248644,SFuoJUeix
12731,JIhzJxKBWHrB,185,QaTUJPLuQq,MCqgrxBXiv,0.2779580161239643,0.7896260950386191,rNWLAWdsJsAy
12732,LjtycPOJEZx,119,PyRckECxWWcDkoXPJT,TIwjNLGOX,0.9977757992601841,0.3607901454217275,LOMfqf
12733,jgUABobnIfCPsd,864,KHgNhvWHH,TDERY,0.40014024183169916,0.5315558096516578,jqtdOaiNbXUovlpgUFg
12734,UwvqGKCL,342,ROfOAxcYCLzcrnawrb,ihxNs,0.4801736458554472,0.03081072295977416,ewtNed
12735,zqeswhgMSEsvrVaTLl,987,ckqjVFtHJINMkByxziDA,nnksJKJZKu,0.7482433221127438,0.6952418603222172,rOFwXwwSHRlBKVZBKg
12736,gmjQOk,540,tjWaiPnhOnxb,XFxwDXsIKg,0.8265547514987414,0.44635392338610347,DiCshiCfJu
12737,vslCxv,963,IKUMGEYe,cRsrlpywewIM,0.5967051894860365,0.5878391422726121,wqbmuZLNe
12738,qvjMybpOuGD,498,jFKpEKYCIDogXyQVxK,uDukigsHYrWm,0.6257837111484891,0.5547907317423013,RGpKMnaBrFejEgaqo
12739,IrITQkeMqk,129,NHAAUoROz,hOKYAGzUEpzTAZep,0.4091661985442686,0.2157989731261507,MlfXSOmH
12740,FIcYZ,903,colGtktxqtEKhuWTo,DAOvKwk,0.9224972148116374,0.24574498607617623,wfCjPFyCqJnwcaQExGoC
12741,vpJLLwpZKLTnwqB,469,jivtIQCEnWaDyUWF,ubdmiUrMxKIC,0.5731073608820082,0.8846473666014733,rqGCHDZWZrECmv
12742,xjcGTUbG,57,KHueexxDAfSeOhTP,mltApVmRHHOjnAWTJ,0.157292190247299,0.4540628072523373,ZAvissVFtpmGXmx
12743,LRLESJWMEwez,345,bjXJAKrDWrP,ZSEZM,0.09063570794381426,0.6324342257956365,vYJInOMeoTbckoex
12744,EmglQcrIMoK,261,MFWaQhVeTqaq,gPSvJEASh,0.9292391495265815,0.18542967036621472,eIwxMbUeUKkz
12745,fgIzr,396,AbuZvUdyGghdI,lclchVMfHlRXrBafYW,0.7654156213404104,0.6985894375360063,QPQPHciGCLvmlXPX
12746,SwBtr,873,znIbX,UIKLHsIxzsPm,0.19408971484481596,0.9458901687538531,AQmpqXpjDAZAcSRgiVEx
12747,TKbRYqHCX,967,qRpYWxOJHqPBhO,oUaNa,0.9656976955114928,0.9027882584459401,VmmowYFWpSTRnKcChC
12748,QSrHHD,472,yfBsOblkCvxc,LvaYhjqT,0.460073962073703,0.8229136475345262,BysiFORiBVvgeMCFXqH
12749,kOBlq,312,SwsQWmPTGzbzjgjoo,BUgsPrFom,0.24757884610889758,0.0053526241355096316,FcvoC
12750,zKGEmnumxSYwr,881,zRoeGWPIOdQw,gWeuoRTJHYwrVLnd,0.05435370009639606,0.8794133701692677,OWRFGOyDJKkKY
12751,flrFlSeQXGnwC,927,yCyKctgprPaIi,MZxcFYnTmMJYswEsnGL,0.8350059396610049,0.8416109575015099,EBCfnivU
12752,lEPIdmqTULEFlAsxZ,660,iborr,ERvXecZoZlhUTFohiF,0.6450928981834392,0.4230625438081862,CqEojFfqyGgxtNLBjaOP
12753,JfVTgAfdNXebKbPOwxl,250,lDqxXhMwFNe,abRUVQZfJNZ,0.9563674401817993,0.9012400323684369,pUxkRLwMYgoZlwkQiewr
12754,ntVYYqidFWEPCs,866,yoTmdfwmHQafPRFO,vWIWec,0.0019725945997770555,0.7459711606199494,eYtTHQI
12755,tuTKIptTWEXDFAzFH,991,vvuee,UDsmhOeOGedNb,0.10518726349292595,0.1803693113277215,VCHAMgMTeUdoG
12756,qLciVRhbfoDPekQV,938,TxwDnJm,udfEDVXyqCCaOcQY,0.6175644579813769,0.10124156990085642,wqtHPWQjGFp
12757,abOwAAIrHEAp,686,iIYoDo,PBGUgIrIuXOncUDzLz,0.4892944830460376,0.17804609419602635,RQqAUVdHo
12758,PFdyQnpxVsIGRpqTW,365,DQxLguCj,CWPADWzqKIaqrDQ,0.09525178022783509,0.6226972331368152,elNjgCMquO
12759,KikAQ,316,vSxLXBNrdgVcmaRVb,vyWKw,0.7653509101566429,0.28835730624619815,czKiFqrJHBM
12760,JgyoL,558,EbtoJofEgulF,ZBjRBm,0.22791556815378156,0.6482745544083997,ouZPOfajUSZqyUoCE
12761,IWTqIFbLKT,532,oZlvePAYrhci,cQwxmuwUDkOUaV,0.6727556940356733,0.9064472722177532,RwWqCxi
12762,ClleTdSQMcUxKzB,854,OpOauIqFPOsjcufcy,exEDw,0.6498525631933991,0.39547090190297796,TPzYH
12763,WTslxxlqwfplk,90,yGNLOrGVDpsVR,VghyaAaAnKQlphCZH,0.12438581740976251,0.7482109597691036,gkMvIzYOdRKNU
12764,DNOMNz,133,gmbPYITS,MmIXUyWICAerRzTrIXHI,0.18251608389728124,0.8798540643489252,MgWqEu
12765,xOKEnL,452,JHhIvYU,CGuDlNjYDUYeyYYL,0.41024536565735326,0.08600334718439451,ZmsgByQ
12766,paGznDzvIBcUxrXiU,21,CBUjHz,CaiyytOOPqa,0.3163133175123699,0.8442025015083371,eRdBUc
12767,NuKSPHl,951,WElyHaphVSorelsKf,QCFGLympAtJYeMet,0.05405570285786776,0.8653921334833468,eCDpBSRJFYAHGgBM
12768,NGeJxIQsfEdNNJMNG,306,rQgNgfSTTIcfWqRcn,FHEOJcpBFHc,0.09255246802160144,0.7226554702794843,IYOEKDtv
12769,UdyDBTr,567,rruTusqAqxpQ,HxrTuOxQHa,0.41278948659464265,0.35972986254474404,SrLMvD
12770,UCYjbD,923,jiyBVtSEybJMIbsZT,xjsyLlgnxYqE,0.6879976781219576,0.30504097652642137,ESHCobZhHyq
12771,pbOzGhUtlngE,156,wNSflVayxZ,fbBCyvKwsndO,0.3713688468661619,0.1863189732841961,iqxxBmruprERcyXUvp
12772,MLmRBmSqdiLpO,145,AMWAjHMjHiI,YwxgYVIzwPOOeuOJcjgp,0.9687790957305096,0.11658548195965168,iCWsVW
12773,NliYtCHfWO,158,pjDRVkgCcbLKSMBR,vQsBNhFcRBQmXO,0.7182236963806197,0.2563541931861808,ACDwWcKXj
12774,WdZgfNBPvUXpJBGnTDJW,639,cWFnjrZPveVcru,IPVCMj,0.19603887759407868,0.18521496086000977,TMDBiTC
12775,seSadxykOTbnmmb,762,SVkphC,lpFadkNhPUrz,0.5598521762861066,0.82880029168007,lcrLumpWkHfkfhtHqz
12776,aSJRgzpWgQKXgK,178,nTJlGW,ZrSFQReYGr,0.2586787909158411,0.30555490285426845,LUeQRxCiBojVmr
12777,IHwNafTqiDBaZlkEdxM,99,KatFqQTUf,IlHfx,0.8734549869304614,0.1707938238525114,QPqhHzJGeFFFjRGtntKA
12778,vziGDAhezulSbZIR,190,kqTGyrYEWnmp,Iirro,0.6602120267782952,0.26461259866393805,JawZBGNth
12779,nvusjDlkxj,437,ISeEBXBKZCWIJpwM,sTpXjSWnHZoeRYfTDACo,0.03135423185185504,0.1869360152424563,mTUYFkIkfnCctdX
12780,EyzfvydpCAyleentLh,925,znrTvG,obxNFrIrbyWKDj,0.061125594408954376,0.6857852926897474,WCYuFPBsyvuTEHPDE
12781,GWRLZaxryPBlKGVcM,449,tXXLPJcSJNhq,RdmOuHQMlySuMgtcwkX,0.16596570566336277,0.3343904741915509,jPicpjVUSd
12782,DVyiZt,60,RIZPCVhjGbrovoILZR,nDXGBDZbWPkpHRBsAm,0.8786997116025778,0.5535290329514605,iqbchnnJOVO
12783,FQEDlwWPvuJ,321,EEKbeKBzmgLjEWVQ,ZLWaY,0.05057814902924096,0.17449572555887827,AXQirXwwPFPfQUUd
12784,fSaBMKR,611,qrmrhPS,eojMbDzyajmzqMe,0.4749547388898898,0.4449898953035385,OAXahsCZHctTStTuLBrG
12785,SAUQWt,940,hZnvZ,TqxbJEFvKZLaEcnBk,0.8804633223820967,0.06089850817925213,rGLaAdZWywRk
12786,YbNGPVPxbeyKMX,23,SwIrBtmNY,bigQKK,0.42184929574732544,0.46116372437555964,UtesDkGYaFjRc
12787,dyDaU,821,QqcwnaOOS,POgMGLXHUhs,0.9696186903731543,0.9087633134796081,EGjnRUAZOXmFUqezqkQ
12788,fFePAcGK,633,JhKJWMOUHVp,SHFFmSS,0.6441648654578002,0.9756625542932865,RobJWeitAR
12789,PqgVLRkqmUDMuujbs,159,dekTkZTHhUkeSUbsOvq,UCCzJtCjEUVGRp,0.13786420293071344,0.9598184799184071,SMyzokltTZqP
12790,dOpFJsJPnVHKLpBu,649,TmRcH,KcXThlpbHx,0.2625729594922763,0.47261814385136824,iiuNGpRxpMzVnam
12791,ivNuoaPc,346,BJzDhpXjJVgkJbjQ,dsCqi,0.26608178377181313,0.49379683774519,ZyDlElrHv
12792,hoznuDUYO,158,mjAyngn,bMhahymGYA,0.051172600500707155,0.6685939041272541,xveQePANekyse
12793,KoPNOHsCeAwezBBkXt,506,uUOJGyMfdjElpnMmREP,DafdeVuIZjZmqJamfLYL,0.8212333984544595,0.6539145757580149,dHogzmwNXkL
12794,zijQacwwwuRSub,378,NgPnxXKgxktq,kMoAbsCRt,0.18141536193468066,0.9652028464952035,IUbEtFp
12795,WPAilxGIJEaEUOtxLC,151,xPNAmxDTbw,rxDgEJ,0.30816356431828895,0.7357209942369431,VylgvRPXGuWxWxQaug
12796,uaoCSzYnaqn,997,SZBTSjODggIhlJ,GVnJCfkDQXHOIWcBaGMX,0.00796539555691178,0.2184265757897882,yQxIZof
12797,FptaOWiuOOk,849,slJEwVzg,JLHBYuXaCiwzLxnRTd,0.026438756257993634,0.3791289304239094,nRGLuZKF
12798,qvyKnCdBw,356,PXTjTSpvIsjdexOztTH,nHWlwwbDWTb,0.9269632512592852,0.0800195133007302,KDWzCRfZIzPid
12799,kAhMmWWrrptVcRmAsmj,442,VSbgdH,YSXZvPwBbYIAF,0.4405147468979359,0.6291689799300821,SPxSwnVcQrLjJRDyZXtT
12800,DFvgbzYVtZDL,838,jJKQhteihHJCaJ,KNylYiJvTFWeqfdEF,0.24726161710016814,0.6215256698831713,nOYlOS
12801,TMdRIdliAyjlCugOFgNm,780,hrhAYUOSLNGohwpF,kjDUYRlRMiJAOjkZ,0.5424783427293637,0.9873801902776311,jiBzKgixPTxpAHE
12802,VxyBSlBMXsaS,737,eKLRxWHKWUdQON,GoWpfsVljnwURWwhhKFD,0.7851672448347898,0.357369408426667,oVxXgBEPnJ
12803,KpOnH,922,sBoLMlFCsTtwbNjlEm,sugbCPMahTJ,0.6052768601009777,0.6958663008347611,rDjDk
12804,wzHFoLReZEm,383,ALuLy,GVMuLsBOsyViSjOrb,0.45196195825446817,0.3450367151803676,VUxrOyBAbWbRkNxQ
12805,QdxyQ,79,fRcsHpU,gCxchlfA,0.9983093526420068,0.8823731261088643,vJKsGyvRL
12806,OPcJuutSxqjr,31,YujjlFeWHqnjoUHp,DriqtfzdTXmjofAiORe,0.7655466457841965,0.7145560340404856,TTtbnzT
12807,DDoRhWJ,748,ceiCwVVnMMAkqLkEzDE,EcdKtWLmX,0.9382664392948835,0.6805100840163949,yzJddmYQk
12808,HynLGXGbgOlNzp,908,yxwFQfnapkYmSCOi,ApoIYYSgo,0.44674505252029073,0.060630693458014195,wNGRNBaHAnSZEXcX
12809,uNeIBPPTIgMmYKJRNWMv,221,aZkjwEkPoKVKcwfcVXKD,VzleTDKLCIHwITB,0.8677591157418433,0.6404061499145998,VpxijtRWYUVH
12810,VdUfZu,119,DFcgH,OsNxbr,0.5022663509975098,0.9772283160971152,heIninJzA
12811,mVJGD,333,yBfzBWfydJjtFSsHn,TWIyzxweun,0.3326002269810676,0.5101647654635122,KgnicPZLKiY
12812,wVeHaLnHmFEiu,477,dXdOuvXGbBqfzTIaKZ,NOEOgXgEaCvJnP,0.6681617511807046,0.8940544323394293,OAPdoI
12813,IBPVV,373,SroUjwwATPrhcMBW,sISPnYZwDkDvcISsLidV,0.04204278810051876,0.91114619798611,JegXLcPsUPbs
12814,eaKVfbXgjslTwCfKQlwq,416,SzNzS,vbewc,0.7183747474753035,0.46753087899105694,mDNINakHKLfQ
12815,jXFCzQzoYtFtaPZUDuDs,543,ukCSoESsaZZ,gVwxH,0.11935507711090254,0.20490183524137262,BqwkCXIVk
12816,GtFSnLBQleQFDxIm,353,AQqpXwRBlkck,NOhmWesCBmo,0.25934233145829433,0.6195470286150189,EasnMCLDjwOokkEE
12817,zainVZVHVUkXzGFp,599,pPfOoicaVPSz,pAOQoKRINCbpTxs,0.4405205855313733,0.8706442553588966,CiaNATOqRlEmCcqx
12818,qjhwLb,85,ZUQvM,sKSQjxnS,0.7578330481401832,0.6837092253608494,yVOetplOvVYzF
12819,MdAeZ,18,ibhARWPAW,cqHaKQWoCoRo,0.2846360601466249,0.9529160633029101,ZtOvnHhMgK
12820,eniVNtWgyBZcLezmn,167,XBoPwqHG,meBahNL,0.8115971365366893,0.37946474177270484,cXxJtnXbhhdGTwaJxpKW
12821,khKWziEoQcFM,440,jGxyCNabScARYZnHvRF,UDEyAkSQ,0.5300639382276845,0.9784476351066016,MZVHDRWCabY
